text,label
무..[SEP] 무지개 실드 땅! ㅋ[SEP],istp
"그 결함인 에고 덕분에 사람은 정글에서 사회를 이룩했고, 동물적 본능을 넘어서 도덕이라는 것도 언급할 수 있게 되었지요. ㅎ[SEP]님께서 이게 맞니 틀리니 하시는 것도 에고의 덕분이지요. ㅎ[SEP]",istp
infp 파이팅 ^^[SEP],infp
좋은 생각이에요.[SEP] 어학공부 열심히 하시고 돈을 모아두세요.[SEP],infp
NF 유형은 대체적으로 인간에 대해 관심이 많다고 하는 글을 본 적이 있습니다. ^^;[SEP]그래서인지 저도 심리학에 관심이 많아서 그쪽으로 진학을 할 생각입니다.[SEP],infp
힘내세요.[SEP]전 3개월 남았답니다.[SEP],enfp
저도 뭐 비슷한 경우인데요~[SEP]전 군대에서 처음 검사를 했는데 그때는 그냥 무심코 넘겼었죠[SEP],isfp
"푹 터진다 님은 엠비티아이 무엇인데요?[SEP] 집에서 쿵짝쿵짝하고, 음침하다는 소리 들으면 무슨 유형이죠? ㅎ[SEP]",enfp
"이 답변에 매우 공감하며.^^[SEP]저도 제 후임들이 잘 알고 변해줄 것이라고 믿었기 때문에 (간혹 의심도 들었지만^^) 내가 납득할 수 없는 이유로 내려오는 내리 갈굼은 그냥 제선에서 끝냈고 대게, 후임병들이 오히려 더 잘 따라와 줬다고 생각해요 [SEP]",infp
"개인적인 경험으로 말씀드리자면, 저희 동생이 infp인데 오히려 밖에 사람들 앞에 나가면 제가 남들 눈에 더 따뜻해 보이고 동생은 속은 정말 따뜻하고 여린데 밖에만 나가면 딱딱하고 냉정하게 말하더군요.[SEP] 그리고 제가 한때 infp였을 때의 경험 또한 참고한다면, 결과적으로 많은 infp분들이 자신을 intp라고 생각하시는 이유는, 자기 자신을 포장하거나, 또는 '나 자신이 더 강해지고 싶다' '[SEP]",entp
우리 엄마 안 그렇음[SEP],entp
말 못 하시는 이유가 궁금하네요.[SEP] 인간관계 때문에?[SEP],entj
힘내세요 ㅋㅋ[SEP],infj
하지만 아인슈타인의 천재성도 일반인으로 만들어버리는 대한민국이라는 곳에서 레벨 업을 시작하게 되는데..[SEP]과 연 운명은..?[SEP],intp
"저도 현재 군 복무 중인 enfp입니다.[SEP]저도 초창기 때는 가슴앓이 하면서 군 생활을 보냈습니다. "" 'GIVE'도 해주실 겁니다.., 결과적으로 많은 infp분들이 자신을 intp라고 생각 하시시, 결과적으로 많은 infp분들이 자신을 intp라고 생각하 시",enfp
자기애를 벗어나 이해와 포용을 키워가는 것으로 보입니다.[SEP] 지금 진심이라고 부르는 것은 자기애 같네요.[SEP],istp
상대가 나와 같기를 바라는 것 또한 이기적인 나의 욕심이겠죠?[SEP]알면서도 자꾸 바라게 되는 저를 봅니다 ㅠ_ㅠ;[SEP],infp
와 너무 하네요[SEP]그분..ㅡㅡ;;;;[SEP],infp
귀차니즘을 다릏게 보면 도피로도 볼 수 있죠 .[SEP],enfp
네 그렇죠..[SEP] 유형이 다가 아님[SEP],infp
저 또한 나이는 그리 많지 않습니다 ..[SEP] 단지 그리 길지 않는 삶 속에서 느낀 약 중 제일 효과가 좋았던 것은 시간이었지요 ..[SEP],enfp
어휴...[SEP]전 9번이고 싶어요 다른 사람들이랑 잘 조화롭게 지낸다는 점이 상당히 부럽고 9번들 귀엽고 온화해 보여요~[SEP],infp
"개인적인 생각인데요, 혼자 있을 때 ""울음이라는 건 꼭 ""P] 자 자신에게 너...[SEP] 버릇 들었구나... ㅉㅉ[SEP]하기도 하고 ㅋ 자 자신에게 너...[SEP] 버릇 들었구나... ㅉㅉ[자자신에게 너...[SEP] 버릇 들었구나",infj
어익후 퍼덕퍼덕(?)[SEP] 암튼 글의 요지에 공감하고 갑니다~~[SEP],infj
흠 한 편의 시같군요...ㄷㄷㄷ[SEP],infp
별로 오만해 보이지 않아요...[SEP] infp...^^[SEP],infj
특정 유형 전체가 싫다고 하는 것은 일종의 사회적 금기입니다.[SEP] 왜 다들 '나라와 국민을 위해' 정치인이 되고 싶다고 하겠어요?[SEP],entp
삶은...[SEP] 계란입니다.[SEP],intp
자기에게 보이는 면만 정확하게 보면 돼요 [SEP],istp
객관적이기 전에 감정이 앞서버리네요...[SEP],infp
연민은 아닌 듯..[SEP] 연애 감정이라거나 연정이라거나 ...[SEP],entp
어려운 상황이네요; 지켜보시는 귀염둥이?[SEP]님이 더 마음이 아프시겠어요. ㅠ[SEP],intj
오리님 안녕하셔라~[SEP]저를 기억하실랑가[SEP],infp
"자신의 유형에 집착하는 것도 좋은 것은 아닙니다.[SEP] 일단 운동 같은 것으로, 스스로를 변화시켜보세요.[SEP]",infp
네........[SEP] 전부 이해합니다 ^^[SEP],infj
헛 비행 청년이 되신 겁니까? -_-;;;;[SEP] 부디 뜻깊은 시간 되시길 바라요 ^^[SEP],intp
봄하고 가을을 좋아해요..[SEP]둘 중 고르라고 하면 봄에 살짝 한 표 더~ 저는 요즘 같은 봄 말고요...[SEP],infp
공감;;[SEP],infp
ㅋㅋㅋ 음.....[SEP]하고 싶을 때 하고 보는 거에 정말 존경스럽습니다.[SEP],infp
메인 교사가 보조교사들에게 기대하는 역할은..[SEP]1. 학부모 상담 2. 수업 내 아이들 통제 3. 그 외 자잘한 수업 준비 등.[SEP],infj
답변 감사해요.[SEP] 혹시 전공이 교육 쪽이신가요?[SEP],infp
저도 공감해요 ㅋㅋㅋ[SEP],enfp
일이 힘들어서 그만두는 거보다 사람이 힘들어서 그만두는 경우가 더 많더군요. ([SEP]저도 경험이 있는지라.. ㅜㅜ)[SEP],infp
전 뇌가 왜 이리 사악할까요?[SEP] infp인 사람을 처형(사형집행) 한다는 줄 알고 허억 했어요.-_-;[SEP],entp
"좋아하는 이상행동이랄 것 까지는 없지만, 저는 제 주변 사람들이 나누는 대화 내용을 아무 생각 없이 한 귀로 듣고, 한 귀로 흘려들으면서도 대화 내용 중 하나의 주제만 가지고 멍하게 나름대로 생각하는 걸 좋아합니다.[SEP] 이상하게 꼭 아침에 집에서 밥을 먹을 때 그 행동이 두드러집니다ㅎㅎ[SEP]",infp
"사진 찍기, 기타 치기, 자전거 타기, 음악 듣기, 상상하기, 심리테스트하기, 그냥 아무 데나 돌아다니기 (이건 뭔가 분기? 가 있어요. 한창 아무 데나 잘 돌아다닐 때가 있고 돌아다니기 무척 싫을 때가 있고), 아이쇼핑 (백화점 이런 모든 다양한 물건들이 한데 어우러져있는 곳)[SEP]",enfp
"infp의 자유스러움과 이해심이 istj의 정갈함...[SEP]이 잘 어울릴 수도 있는데, 가치관이 많이 달라요.[SEP]",infp
"제가 본 것은 '개미 1 ~ 3'과 '나무'였는데 달랑 두 작품뿐이지만, 개미 1권 : 개미의 날과 나무를 보고 베르나르의 상상력에 정말 많은 공감을 느낄 수 있었습니다.[SEP] 작품을 보고 나서 느낀 후유증이 거의 1달 가까이 갔었던 경험 있었네요.[SEP]",intp
전 생각할 땐 인터넷에 글 쓰듯이 떠오르고(제 목소리 자동 재생..) 기억할 땐 장면 장면이 기억나는데 뭘까요 [SEP],infp
ㅎㅇㅎㅇㅎㅇ[SEP],infp
앗![SEP]반가워요 ㅋ[SEP],infp
"이기적인 생각이군요.[SEP] 자신이 아끼고 사랑하는 사람이 죽었을 때 주위 사람들의 고통이 어느 정도인지, 전혀 이해하려는 마음이 없어 보입니다.[SEP]",infj
제 사촌동생도 istp인데 엄청 착해요 [SEP],infp
"가끔은 못생겨 보이기도 하고, 가끔은 잘생겨 보이기도 하고,.[SEP]그런 내 모습..[SEP]",infp
원래는 아니고...[SEP]바쁜척하고 활발해 보이고 싶고 쉬워 보이지 않고 싶은 게 아닐까요 [SEP],infp
크게 심호흡해 보시고 즐거운 생각을 해보세요 ^^[SEP],infp
오랜만에 분자 씨의 좋은 글을 보게 되니까 반갑다~^-^[SEP] 분자 씨 글에서 나와 있듯~ 나 자신의 수동적인 모습은 정말 고치고 싶어.[SEP],infp
괜찮아요~~[SEP]여기서는 힘든 얘기 꺼내셔도 돼요......[SEP],infj
저는 컬투쇼를 다시 듣기로 듣습니다... ㅋ[SEP],intp
IT라면 저게 그냥 보통 회사 이지요.[SEP]저렇게 하면 infp뿐만 아니라 누구라도 싫어해요.[SEP],entp
솔직한 글 잘 읽었어요.[SEP] 자기 계발서에 뻔한 내용들이 왜 그리 어려운지 항상 실감하고 있어요. ^^[SEP],isfj
하지만 일관성이 없다는 단점이 될 수도 ㅋㅋㅋ[SEP],infp
제 기억으로는 하울이 무슨 성격이라고 논하기엔 애니에서 나오는 하울에 행동들로는 부족하다고 봐요 ..[SEP],enfp
하하 그랬군..[SEP],infp
아..[SEP]저야말로 감사드려요 ^^[SEP],intp
새로운 사람을 구하는데 시간이 의외로 많이 걸리는 편이죠''[SEP]한 일주일~열흘 정도는 적어도 이력서 지원을 받을 것이고..[SEP],isfp
서구에선 ADHD를 단순 장애로만 보지 않고 별도의 소질로 봐서 거기에 맞도록 가르치는 교육이 시도되고 효과도 나름 괜찮다고 하더군요.[SEP]우리나라야 이런 소수자들에 대한 인권이 아직 많이 미흡하죠.[SEP],intp
다른 MBTI 유형 읽어보면 성향과 관계가 큰 거 같습니다. ㅎㅎ[SEP],infp
흠..[SEP]저 같은 경우는 배고픔 자체를 즐기다 보니깐 오히려 많이 먹으면 화가 날 때가 많더라고요 ㅋㅋ..[SEP],enfp
"사람들은 잠이 좋다고들 말하는데, 잘라치면 기분이 더러워지고 말아요.[SEP] 예외적인 경우가 있기는 하지요.[SEP]",entp
마지막 말에 동의합니다[SEP]강한 infp가 아니라 건강한 infp가 되는 겁니다 [SEP],infp
네..[SEP]그렇죠[SEP],enfp
우와 좋네요 [SEP],infp
"개미에 대해서 어떤 생각을 하시나요? (소설 <개미>말고 진짜 "" 하는 것은 그냥 된 된다.[SEP]]가 해야 하는 것은 그냥 된 된다.[SEP]]가 해야 하는 것은 그냥",entp
저는 펜션 가서 노는 것보다 뭐 체험하는 게 좋더라고요; 아무래도 무언가를 경험하고 있다는 것이 좋던데; 예전에 전 딸기+치즈 등 체험했었는데 포도농장에 다녀오셨나 봐요 [SEP] 요새 포도가 좀 가격이 후 더 덜덜; 제 주변에는 펜션에 가서 노는 것을 좋아하므로 =_=;나중에 기회 되면 이런 곳도 가봐야겠네요 ㅎㅎ[SEP],infp
당신이 맞습니다.[SEP]저는..[SEP],infp
제 생각에는 enfp와 infp만 있는 세상은 피터팬을 떠오르시면 어떨까요?[SEP] 피터팬에 대한 주제로 나온 애니메이션도 많고 영화도 어느 정도 있습니다.[SEP],intj
'네 안에 잠든 거인을 깨워라'라는 책에 보면 infp 성향의 사람도 큰 기업의 리더인 사람이 적지않이 있습니다.[SEP],infp
파이팅..^^[SEP]![SEP],isfp
"좋아하는 마음만으로 사랑하기엔 너무나도 포기해야 할 게 많습니다,[SEP]무엇보다 자기 자신을 포기해야 하죠.[SEP]",enfp
전 아침부터 힘드네요 ㅎㅎ;[SEP]힘을 드세요(eat) 그러면 더 힘이 나겠죠 ㅎㅎ[SEP],infp
희망도 좋은 말![SEP],infp
정식 검사![SEP],infp
"평소 같았으면 글 읽으면서 침이 고였을 텐데 어제 동생이랑 떡볶이를 만들어 먹어서 그런지..ㅎㅎ[SEP]속으로 ""앙 >_< 제가 애정 하는 연신네 인근 떡볶이 집들이네요",isfp
"예 enfp 이런 것으로 자신을 한정할 수는 없는 것이니까요![SEP] 사람이 어떠한 성향들을 두루두루 모두 가지고 있는데, 그중에서도 어떤 것이 두드러지다![SEP]",enfp
ㅋㅋ 하고 싶은 말이 뭔지 모르겠어요 ㅋㅋ[SEP]하지만 생일 축하드려요 ㅋㅋ ㅋㅋ[SEP],intp
혼자 있는 게 제일 편하던데ㅋㅋ[SEP],infp
네 근데 그게 참 오해를 불러일으킬 때가 많아요 [SEP] 외향 감정형들이 잠수를 타는 건 거의 그 사람이 싫을 때 하는 행동이거든요 [SEP],infj
마치 제 infp인 친구를 보는 듯하네요 [SEP] 만화가라는 다소 특이한 꿈에 세세한 것은 물론 속세에 무관심한 편 곤란에도 정말 굴하지 않아요. +[SEP],intj
'누군가를 미워하며 살아가야 한다는 건 불행한 일이다.'[SEP] 그냥 혼자 주절주절...[SEP],infp
ㅋㅋ 그대루 당ㅋㅋㅋ 여피 취향이 뭐지?[SEP],intp
우와^^[SEP],isfp
아녀스 님을 잊지 못해 주위에서 맴돌고 있는 게 우연하게 마주치는 것처럼 보이는 건가? ㅋㅋㅋ[SEP] 영화 같네요.[SEP],infp
힘내세요 ^^[SEP],istp
냉정을 잃었다는 것은 사자에게 발톱을 잃었다는 말과 같다고 생각됩니다.[SEP] 상대에 대한 냉정이 아니라 자신에게 냉정을 말이죠.[SEP],entp
저도 남의 것 잘 따라 하긴 하지만 저에 맞게 바뀌더라고요 [SEP] 원조에서 멀어진다는.....;;;[SEP],enfj
아직은 알 수 없죠[SEP] 천천히 가면 알게 됩니다[SEP],infp
아..[SEP]그녀 님 말이 어떤 뜻인지 알겠어요.[SEP],infp
음음.[SEP] 딱 그래요 ㅜㅜ[SEP],infp
제 감성을 자극하네요 ^-^[SEP],infp
모르겠습니다. ㅎㅎ[SEP]제 경우에 발견된 건 에고의 자기보호 기능이라서 ㅎㅎ 저는 불쾌감과 두려움을 내맡기고 진실을 봐야 했던 경우가 대다수여서 해요. ㅎㅎ[SEP],istp
"으음, 개인적으론 연애관은 가정 환경의 영향도 큰 것 같아요 [SEP]요 ㅎ 또 '연애 성격'처럼 연애할 때만 나타나는 평소 성격과는 조금 다른 면도 보편적으로 많이 있더라고요^_^[SEP]",enfp
전 여잔데요..[SEP]enfp만이 가진 자유로운 감성을 높이 평가해 주면 남녀 공히 좋아하더라고요 ㅎ[SEP],enfp
과외..................[SEP]좋은 것 같아요 +_+[SEP],infp
저도 그래요 [SEP] 툭하면 침대에 누워있고..[SEP],intp
제가 4번이지만 요즘 4번이 많이 떨어져서 2번이랑 큰 차이가 없는데요.[SEP]뭐랄까 힘든 일 있으면 내가 나서서 도와주고 싶고 힘이 되어 주고 싶고 좋은 말이라도 한마디 더 하고 싶고..[SEP],infp
두근두근 지금은 새근새근해야 할 때.. ㅋ[SEP],infp
intp가 보이는 성향들이 소외층 사람이 스트레스 상태에 있을 때 나타나는 증상들과 비슷하다고 알고 있는데....[SEP] 그래서 더 그런 게 아닐까요?ㅠㅠ[SEP],intp
^^ 성모님은 이런 분이시군요 ㅎㅎ[SEP]이거 좋은데요?[SEP],infj
나는 나다![SEP],infp
힘들겠어요. .[SEP]저도 위로합니다.[SEP],infp
진심은 통합니다 ^^[SEP],infp
아무리 외향적인 사람이라도 혼자만의 시간이 필요하지 않을까요?ㅋㅋㅋ[SEP]하지만 저도 극 E의 세계는 잘 모르겠습니다//[SEP],infp
토닥토닥[SEP],infp
장난도 정도껐 치셨어야죠.. ㅠ[SEP] 여자는 질투->분노로 가지만..[SEP],estp
"으음, 전 자기 일에 좀 몰입하는 편이라..[SEP] 의도하지 않게 밀당이 되는 것 같아요~[SEP]",enfp
맞아요~..[SEP] 사람들이 어떻게 다 똑같겠어요..~~..[SEP],isfp
하고 싶으면 해야 하는데...[SEP] 그림 잘 그려서 성공하는 사람들 보면 그냥 자기가 재밌어서 하다 보니까(성공을 위한 그림이 아님) 그 길로 잘나가더라고요 ..[SEP],infp
진짜 할 말하고 삽시다~[SEP] 휴~[SEP],enfp
저도 궁금함ㅋㅋ[SEP],intp
오늘 자막 치는데...[SEP] 이상하게 삐고 가 나서...[SEP],infp
이용하는데 보수를 지불하면 아무 문제 없는데 공짜 좋아하는 게 문제[SEP],entp
어제오늘 인터넷 돌아다니면서 자료조사를 좀 해봤어요 ㅎㅎ[SEP]6번 설명하는 글이 본질적으로는 제 유형에 더 잘 맞는 것 같다는 생각이 드네요 ㅎㅎ[SEP],infp
isfp인데요 그냥 이유 없는 메카 물 싫어해요 ㅎㅎ[SEP]별 느낌 없음... ㅋ[SEP],isfp
isfp 공감이요[SEP],isfp
공부를 하면서 자기 절제를 배운다는 생각도 해요 학생의 신분에서 공부에서 배울게 많다는 게 일단 사실이지만 실제로 배울 게 없다는 가정 하에서 얻을 수 있는 건 끝없는 욕망 추구를 절제하는 방법을 배우는?[SEP]그런 게 있는 거 같아요 [SEP],isfp
저는 말 많고 평균 순발력 떨어지고 (순간은 조금?ㅋ) A랑 B 중애 고르라 하면 둘다...ㅋㅋ[SEP]늘거의 웃는 상...[SEP],entp
저 강릉 사는데요 저희 아버지께서 공군기지에 자주 들락날락하시는 것 같던데[SEP] 기름 운송업 하시는데요 차고가 공군기지 근처에요[SEP],infp
전 울산 ^^[SEP],infp
"저 같은 경우는 공대라 어쩔 수 없이 T를 많이 쓸 수밖에 없고, 제 친구가 저보다 더 극 P라서 제가 챙겨주지 않으면 둘 다 힘들기 때문에 J도 계속 쓰게 되네요 ㅋㅋㅋ[SEP] 현재 상황이 S와 E 말고는 고루고루 쓸 수밖에 없는 상황이네요 ㅋ[SEP]",infp
ㅋㅋㅋ 옛날에 enfp 친구 생각나네요.[SEP] 지금도 자주 만나는 친구인데 같이 도서관 가면 왜 이렇게 산만한 건지 ㅋㅋㅋ[SEP],intj
감동입니다.. ^ ^[SEP],infj
ㅎㅎ 모든 건 쓸모에 있냐[SEP]없냐를 구분하는 것은 잘못된 거죠[SEP],entp
헤이지샘ㅋㅋ 장난임ㅋㅋ 처음 만난 사람이 막물어보면싫음ㅋㅋ 왼지그럴것같음ㅋㅋ[SEP],infp
"예술, 어학, 심리 관련 직업이 잘 맞지 않을까 싶네요 ㅎㅎ[SEP]",infp
You Belong With Me- Taylor Swift[SEP],infp
자존감이 없을수록 자존심은 세지는 것 같아요.[SEP],infp
조울증 아닐 거예요.[SEP] 조울증은 감정의 조절이 안돼요.[SEP],entp
"지금처럼 어려운 시기를 참고 무언가 작은 목표(ex. 요가 배우기, 주말엔 봉사하기)라도 이루어보세요.[SEP] 그럼 단순히 님의 말을 들어주고 이해해 주는 사람 말고, 님이 뭔가를 해 줄 수 있는 사람, 님에게 도움을 줄 수 있는 사람 등 새로운 인연과 기회가 또 나타날 거예요.[SEP]",entp
ㅋ 죄송해요..[SEP] 너무 공감 가서 intp임에도 답글 달아요.[SEP],intp
저도 감성적인 NF라 공감해요 ㅎ[SEP]한 번씩 아름다운 자연 보면 혼자 감동하고 그래요 ^^;[SEP],enfp
외향적인 사람이랑 있으면 말씀대로 같이 밝아져서 좋고 내향적인 사람이랑 있으면 통하는 게 있어서 편하고 그래요 [SEP]저는 ㅎㅎ[SEP],infp
게장 맛있나요?[SEP],istp
ㅋㅋ 저는 N 이야기 성심성의껏 들어줘요 ㅋㅋ[SEP]정말 재미있어요~[SEP],isfp
한번 냉정해지면 정말 무서울 정도로 냉정해지는 거 같아요~[SEP]그래도 푸는 것도 금방 풀리지요 ^^;[SEP],infp
공감합니다.[SEP]작은 변화라도 감지되면 그 이후로 계속 그 사람의 기분을 살피게 돼요 [SEP],infp
이론적으로 I/E 수치가 매우 비슷하면 그럴 수 있을 수 있을 것 같네요 [SEP],intp
저요....ㅋㅋ[SEP]정말 너무 맺고 끊는 게 확실해서..[SEP],isfj
맞선 임이랑 짬 차이가 얼마나 나나요??[SEP]저도 맞선 임이랑 몹시 사이가 나빴고 매일매일 창고로 불러서 갈구거나 밤 10시 넘어서 생활관 불 켜고 갈구고 했는데 짬 차이가 많이 나서 기껏 6개월도 안되어서 선임이 전역해 버렸거든요 ㅎㅎ[SEP],infp
ㅋㅋ 저는 작은 소리로 대답합니다...[SEP] 옆 사람 정도는 들음..[SEP],isfp
ㅋㅋ 건성이신가 봐요ㅋㅋㅋ[SEP] 린스는 미끈거려서 제대로 씻기지도 않는데 ㅋ[SEP],infp
미인형 ㅋㅋ[SEP],infp
"어떤 것을 봐야지만, 자신의 에니어그램을 알 수 있을까요!?[SEP] 에니어그램에 대해서 잘 모르겠지만, 제시해 주신 '단편적인 자료'를 통해서, 에니어그램 유형을 알 수는 없을듯싶어요..^-^;;; (지나가던, 아마추어입니다.(--)(__) 꾸벅)[SEP]",infp
맞습니다~[SEP],istp
사람 사람마다 다를 수 있겠지만~ 저 같은 경우는 제가 다가가도 반응은 하지만 넘어갈 수 없는 벽이 눈앞에 있는 것 같달까요~?[SEP] 자신의 내면도 하나도 드러내지 않고 말이죠...[SEP],enfp
intp만 살아간다면 세상이 매우 조용할지도 ㅋㅋ (이런 세상 말아먹기 참 좋을 거 같아...)[SEP],intp
이때야말로 자기합리화가 중요한 거죠[SEP] 이지들은 누군가에 의해 죽은 개 아니다[SEP],intp
네 그리고 왠지 우울한 글이 유독 많은 것 같아요 ㅋㅅㅋ[SEP],infp
의외네[SEP]요~~enfp는 이성에 강할 거라고 생각했는데~ 저도 외롭네요~[SEP],infp
솔직히 사람 많으면 정신없죠;;;[SEP]저는 좀 한산한 정도가 좋아요..[SEP],isfp
"앞으로 '아 진짜요?'라고 하지 말고, '아 그래요""P]그러고 보거 걱정되네요.[SEP]그러고 보",enfp
여자친구를 만들어야 한다고 느끼면서 이불에 느러누워 한숨 잡니다 해해[SEP],intp
패닉 상태가 와요 [SEP]어떤 사람이 나보다 다른 사람을 편애하는 거 같으면 일단 내가 무슨 잘못을 했나 과거를 살펴보고 갑자기 그렇게 된 이유를 자기 자신에게서 찾아요 [SEP],isfp
1줄~7줄 완전히 공감 돼요..[SEP] 그리고 현재 유일하게 저와 슬픔과 우울을 공유할 수 있었던 분은 언제 그랬냐는 듯 잘 지내고 있어요.ㅠㅠ[SEP],infp
누군가 enfp 남자와 사귈 때 좋은 참조가 되겠군요 +_+[SEP],enfj
"그게 I랑 E의 다른 점인 거 같아요~[SEP]전 누가 그런 질문을 했을 경우 ""SEE[SEP]]/50 유형 6 34/50",enfp
저도 그랬어요~~[SEP] 지금은??[SEP],infp
일렉트로닉 라운지 음악 좋아해요 [SEP] 제일 좋아하는 건 아니지만 종종 듣습니다. ㅋㅋㅋ[SEP],intp
부럽다.ㅎ[SEP] 미리 결혼 축하드립니다.[SEP],infp
이성이에요?ㅎㅎ[SEP]esfp 귀여운 구석이 많은데 ㅎㅎ. ^^[SEP],infp
잘 보았습니다...[SEP] 내용이 정말 좋네요...[SEP],infp
'따뜻한 생활'을 실천하고 계시는군요~^-^[SEP],infp
infp는 심리 파악의 달인이죠..ㅋㅋ[SEP],infp
일단 뭐 말을 거셔야 그 담이 있을 듯요 ㄷㄷ[SEP],infp
신기한 동물에는 관심 없지만 귀여운 동물들은 좋아합니다 ㅋㅋ[SEP]뭔가 데리고 놀고 싶어지고..[SEP],isfp
"왠지, 제일 아름다운 미소는 노년의 미소라는 말이 스쳐 지나가는..[SEP]",infp
네 전 어렸을 때부터 탄산음료랑 커피랑 핫도그랑 배는 입도 안 댔어요 [SEP] 그냥 맛이 없어서 ^^ 어렸을 때는 줘도 안 먹었던 음식들이에요 ㅎㅎ[SEP],enfp
"그런 건 아닌 것 같아요ㅎ[SEP]저 같아도 그런 일 겪고 나면, 비켜주기 싫을 듯 -_-;[SEP]",infp
간단히 화분![SEP],intj
"강박관념을 버리면 맘이 편해지고, 말도 술술 나올 겁니다. ㅎ[SEP]편해지도록 노력하세요 ㅎ[SEP]",istp
"저와 반대로 생각을 하시는군요...[SEP]평범하게 살라는 말~, 남들처럼 하라는 말~ 정말 싫습니다.[SEP]",infj
헛 estp라면.....[SEP]님이 많이 상처받을 거 같기도;;; ㅎㅎ 하지만 끌리는 걸 어쩌겠어요...[SEP],intj
"스스로 깎는 주민일 땐, 이발사는 주민으로선 스스로 깍지만, 이발사로서는 깎아 줄 수염이 없다.[SEP] 스스로 안 깎는 주민일 땐, 이발사는 주민으로서 수염을 깍지 않고, 이발사로서는 수염을 깎지 않는 문화를 존중하여 깍지 못한다.[SEP]",istp
님이 쓰신 것입니까?[SEP]전 개인적으로 종교라는 게 사업을 위한 것이니 쓰레기라고 단정 지으신 것에 대해 매우 불쾌하게 느껴지는데요?[SEP],istp
결국 진리가 자아의 죽음 말고 없다면...[SEP] 천국도 해탈도 있을 수 있을까요?? ([SEP],infj
표주박을 엎어도 되고 손가락으로 땅콩을 집어도 되죠.. ㅋ[SEP],infp
두 가지로 생각해 보죠[SEP]1. 이발사가 자기 수염을 깎는 경우 그런데 이발사는 스스로 수염을 깎는 사람들은 면도를 해주지 않군요.[SEP],infp
좋네요 ㅎ[SEP],istp
저 회사에 새로 들어온 enfp 여자분 있는데...[SEP] 좀 뜬금없이 아기 같은 말을 막 하셔서 좀 적응 안 돼요.[SEP],intj
다소곳하시네요.ㅎ[SEP],istp
MBC 쪽분이 없으신가 봐요.[SEP] 리플이 하나도 없어서 왠지 저라도 달아야 할 것 같은 기분에.[SEP],enfp
솔직히 말해서 저 같은 경우는 저런 경우 짜증 납니다.[SEP] 호감 표시를 했는데 무반응이고 인사도 식히고..[SEP],infp
성경에선 세상은 영혼의 감옥인지라...[SEP],isfp
아담 샌들러 좋아요. ㅋㅋㅋ[SEP],infp
닭이 먼저일까요?[SEP] 달걀이 먼저일까요??ㄷㄷ;[SEP],infp
글쎄요.[SEP]전 오히려 상대방이 민망할 정도로 거절 잘 하는뎁쇼. .[SEP],enfp
과유불급은 보상심리 때문에 생긴 게 아닐까 합니다.[SEP]바라는 게 없다면 다다익선이 되지 않을까요?[SEP],istp
글을 봤을 때 뭔가 기독교적인 느낌이 풍겨나네요 [SEP] 혹시 맞으시다면 저도 기독교 신자인데 어떤 계기가 있으셨을지[SEP],infp
지금을 산다 미래를 위해 산다 ...........;ㅁ;[SEP] 과거를 회상하며 산다.........[SEP],infp
동감해요!![SEP],intp
"저는 infp, infj 유형의 사람들을 존경하는 편이에요.[SEP]저에게 부족한 사람들과 교감을 나누는 것과 나를 버리더라고 남을 돕고 싶다는 그 심성이 부럽거든요.[SEP]",intp
ㅋㅋ 그렇군요.[SEP]저는 아예 친함을 넘어서 편해야 장난치는 ㅋㅋ 장난쳐도 얘는 받아준다는 확신이 필요함 ㅋㅋ[SEP],istp
저도 제가 우울하면 주변인들은 모르더라고요 ㅎㅎ[SEP],istp
"제 경험상, 시간을 잘 나눠서 규칙적으로 하기는 어렵고, 한 가지에 푹 빠져서 하는 게 좋을 거 같아요 ㅎㅎ[SEP]공부도 어떤 공부인지에 따라..[SEP]",infp
강한 infp가 되기 위해 노력하는 한 사람입니다[SEP]좋은 말씀 감사해요 :)[SEP],infp
isfp 조용하지 않은 분들도 있나 보네요 ㄷㄷ[SEP]아니면 체크를 잘못한 거 아닌가..[SEP],isfp
"훗.[SEP] N 성향으로 다수의 S에게 말하다 보면, 헉 의사 전달이 안 댄다.[SEP]",intp
맞아요 [SEP] 자신이 그 유형에 속할 따름이지 그 유형이 곧 자신은 아닙니다.[SEP],intp
저를 만나시면 되는 듯 ㅋㅋ[SEP],istp
친한 친구 중에 infp가 있는데..[SEP]화난 걸 못 봤지만 왠지 그냥 말도 안 걸고 차갑게 대할 거 같네요 [SEP],isfp
"술을 마시지 않고 친해질 수 있는 사람이 정말 좋은 사람이에요.[SEP]나를 나로서 봐주는 사람은 내가 술을 먹던 안 먹던, 상관하지 않고, 나와 통합니다.[SEP]",infp
전 infj인데 저도 인간생활 때 꿈이 영적 지도자입니다.[SEP] 쪽지 한번 주세요[SEP],istp
와~ 반가워요~[SEP]저보다 한 살 아래 시네요![SEP],enfp
"대학생이고, 기계공학 전공하고, 취미는 아마 영화 보기 같네요 ㅋㅋ[SEP]영화를 많이 봐요 ㅎㅎ 요즘은, 사진 잘 찍고 싶어요 ㅋㅋ[SEP]",infp
자신의 내면에 좀 더 귀를 기울이고 좀 더 내성적이고 소심해지는 겁니다.[SEP] 그리고 infp가 되어 같이 노는 겁니다!! ㅋㅋㅋ[SEP],infp
그냥 질러버려요!![SEP] 상처받는 게 두렵다고 상처받지 않는 건 아니니깐요.[SEP],infp
